Year,ID,ID_direction,seq,Origin,Destination,stocks_origin,stocks_destination,stocks_bilateral,flow_origin,flow_destination,scaled_sci,SP_POP_TOTL_origin,SP_POP_TOTL_destination,SP_TOTOAL_bilateral,Region_origin,Region_destination,Region_sub_origin,Region_sub_destination,Income_origin,Income_destination,flow_region,flow_subregion,flow_income,Code_destination,Code_origin,iso2_origin,iso2_destination
2019,BEJO,BEJO,1,Belgium,Jordan,75,1228,7.17242457712485,5,167,7.79193595693806,11484055,10101694,21585749,Europe,Asia,Western Europe,Western Asia,High income,Upper middle income,Europe to Asia,Western Europe to Western Asia,High income to Upper middle income,400,56,BE,JO
2019,BEJO,JOBE,2,Jordan,Belgium,1228,75,7.17242457712485,167,5,7.79193595693806,10101694,11484055,21585749,Asia,Europe,Western Asia,Western Europe,Upper middle income,High income,Asia to Europe,Western Asia to Western Europe,Upper middle income to High income,56,400,JO,BE
2019,BEJP,BEJP,1,Belgium,Japan,766,4827,8.62927109482159,81,150,7.28892769452126,11484055,126264931,137748986,Europe,Asia,Western Europe,Eastern Asia,High income,High income,Europe to Asia,Western Europe to Eastern Asia,High income to High income,392,56,BE,JP
2019,BEJP,JPBE,2,Japan,Belgium,4827,766,8.62927109482159,150,81,7.28892769452126,126264931,11484055,137748986,Asia,Europe,Eastern Asia,Western Europe,High income,High income,Asia to Europe,Eastern Asia to Western Europe,High income to High income,56,392,JP,BE
2019,BEKE,KEBE,1,Kenya,Belgium,1626,,7.39387829010776,206,,7.77191025643576,52573973,11484055,64058028,Africa,Europe,Sub-Saharan Africa,Western Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Lower middle income to High income,56,404,KE,BE
2019,BEKG,KGBE,1,Kyrgyzstan,Belgium,356,,5.87493073085203,22,,7.02820143205801,6456900,11484055,17940955,Asia,Europe,Central Asia,Western Europe,Lower middle income,High income,Asia to Europe,Central Asia to Western Europe,Lower middle income to High income,56,417,KG,BE
2019,BEKH,KHBE,1,Cambodia,Belgium,1553,,7.34794382314869,109,,6.66057514983969,16486542,11484055,27970597,Asia,Europe,South-eastern Asia,Western Europe,Lower middle income,High income,Asia to Europe,South-eastern Asia to Western Europe,Lower middle income to High income,56,116,KH,BE
2019,BEKR,KRBE,1,Republic of Korea,Belgium,4645,,8.44354665124794,339,,6.82001636467413,51709098,11484055,63193153,Asia,Europe,Eastern Asia,Western Europe,High income,High income,Asia to Europe,Eastern Asia to Western Europe,High income to High income,56,410,KR,BE
2019,BEKW,KWBE,1,Kuwait,Belgium,374,,5.92425579741453,116,,7.48436864328613,4207083,11484055,15691138,Asia,Europe,Western Asia,Western Europe,High income,High income,Asia to Europe,Western Asia to Western Europe,High income to High income,56,414,KW,BE
2019,BEKY,BEKY,1,Belgium,Cayman Islands,13,,2.56494935746154,1,,8.48425669116997,11484055,64948,11549003,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to High income,136,56,BE,KY
2019,BEKZ,KZBE,1,Kazakhstan,Belgium,1132,,7.03174125876313,81,,6.88038408218601,18513930,11484055,29997985,Asia,Europe,Central Asia,Western Europe,Upper middle income,High income,Asia to Europe,Central Asia to Western Europe,Upper middle income to High income,56,398,KZ,BE
2019,BELA,LABE,1,Lao People's Democratic Republic,Belgium,1203,,7.09257371597468,54,,6.69703424766648,7169455,11484055,18653510,Asia,Europe,South-eastern Asia,Western Europe,Lower middle income,High income,Asia to Europe,South-eastern Asia to Western Europe,Lower middle income to High income,56,418,LA,BE
2019,BELB,LBBE,1,Lebanon,Belgium,7371,,8.90530866118929,1022,,9.40771473139643,6855713,11484055,18339768,Asia,Europe,Western Asia,Western Europe,Upper middle income,High income,Asia to Europe,Western Asia to Western Europe,Upper middle income to High income,56,422,LB,BE
2019,BELC,BELC,1,Belgium,Saint Lucia,8,,2.07944154167984,-1,,7.62119516280985,11484055,182790,11666845,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to Upper middle income,662,56,BE,LC
2019,BELK,LKBE,1,Sri Lanka,Belgium,2256,,7.72134861261795,355,,7.09007683577609,21803000,11484055,33287055,Asia,Europe,Southern Asia,Western Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Western Europe,Lower middle income to High income,56,144,LK,BE
2019,BELR,LRBE,1,Liberia,Belgium,983,,6.89060912014717,67,,9.07806533266636,4937374,11484055,16421429,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,430,LR,BE
2019,BELS,LSBE,1,Lesotho,Belgium,15,,2.70805020110221,-2,,6.12249280951439,2125268,11484055,13609323,Africa,Europe,Sub-Saharan Africa,Western Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Lower middle income to High income,56,426,LS,BE
2019,BELT,BELT,1,Belgium,Lithuania,208,2277,7.81802793853073,27,765,9.03990785957464,11484055,2786844,14270899,Europe,Europe,Western Europe,Northern Europe,High income,High income,Europe to Europe,Western Europe to Northern Europe,High income to High income,440,56,BE,LT
2019,BELT,LTBE,2,Lithuania,Belgium,2277,208,7.81802793853073,765,27,9.03990785957464,2786844,11484055,14270899,Europe,Europe,Northern Europe,Western Europe,High income,High income,Europe to Europe,Northern Europe to Western Europe,High income to High income,56,440,LT,BE
2019,BELU,BELU,1,Belgium,Luxembourg,23686,14529,10.550983387677,3886,1178,12.5536437752194,11484055,619896,12103951,Europe,Europe,Western Europe,Western Europe,High income,High income,Europe to Europe,Western Europe to Western Europe,High income to High income,442,56,BE,LU
2019,BELU,LUBE,2,Luxembourg,Belgium,14529,23686,10.550983387677,1178,3886,12.5536437752194,619896,11484055,12103951,Europe,Europe,Western Europe,Western Europe,High income,High income,Europe to Europe,Western Europe to Western Europe,High income to High income,56,442,LU,BE
2019,BELV,BELV,1,Belgium,Latvia,109,1762,7.53422832627409,-2,544,9.24242026543959,11484055,1912789,13396844,Europe,Europe,Western Europe,Northern Europe,High income,High income,Europe to Europe,Western Europe to Northern Europe,High income to High income,428,56,BE,LV
2019,BELV,LVBE,2,Latvia,Belgium,1762,109,7.53422832627409,544,-2,9.24242026543959,1912789,11484055,13396844,Europe,Europe,Northern Europe,Western Europe,High income,High income,Europe to Europe,Northern Europe to Western Europe,High income to High income,56,428,LV,BE
2019,BELY,BELY,1,Belgium,Libya,716,1016,7.45703208912238,41,279,7.27170370688737,11484055,6777452,18261507,Europe,Africa,Western Europe,Northern Africa,High income,Upper middle income,Europe to Africa,Western Europe to Northern Africa,High income to Upper middle income,434,56,BE,LY
2019,BELY,LYBE,2,Libya,Belgium,1016,716,7.45703208912238,279,41,7.27170370688737,6777452,11484055,18261507,Africa,Europe,Northern Africa,Western Europe,Upper middle income,High income,Africa to Europe,Northern Africa to Western Europe,Upper middle income to High income,56,434,LY,BE
2019,BEMA,BEMA,1,Belgium,Morocco,1478,226216,12.3357579012435,92,18144,9.6825914737624,11484055,36471769,47955824,Europe,Africa,Western Europe,Northern Africa,High income,Lower middle income,Europe to Africa,Western Europe to Northern Africa,High income to Lower middle income,504,56,BE,MA
2019,BEMA,MABE,2,Morocco,Belgium,226216,1478,12.3357579012435,18144,92,9.6825914737624,36471769,11484055,47955824,Africa,Europe,Northern Africa,Western Europe,Lower middle income,High income,Africa to Europe,Northern Africa to Western Europe,Lower middle income to High income,56,504,MA,BE
2019,BEMD,MDBE,1,Republic of Moldova,Belgium,1327,,7.19067603433221,552,,9.9817902857933,2657637,11484055,14141692,Europe,Europe,Eastern Europe,Western Europe,Lower middle income,High income,Europe to Europe,Eastern Europe to Western Europe,Lower middle income to High income,56,498,MD,BE
2019,BEME,MEBE,1,Montenegro,Belgium,23,,3.13549421592915,8,,9.58472752451349,622137,11484055,12106192,Europe,Europe,Southern Europe,Western Europe,Upper middle income,High income,Europe to Europe,Southern Europe to Western Europe,Upper middle income to High income,56,499,ME,BE
2019,BEMG,MGBE,1,Madagascar,Belgium,2314,,7.74673290775362,235,,8.53089883847235,26969307,11484055,38453362,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,450,MG,BE
2019,BEMK,MKBE,1,North Macedonia,Belgium,1541,,7.34018683532012,251,,10.2233584608028,2083459,11484055,13567514,Europe,Europe,Southern Europe,Western Europe,Upper middle income,High income,Europe to Europe,Southern Europe to Western Europe,Upper middle income to High income,56,807,MK,BE
2019,BEML,MLBE,1,Mali,Belgium,992,,6.89972310728487,52,,8.55525939222269,19658031,11484055,31142086,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,466,ML,BE
2019,BEMM,MMBE,1,Myanmar,Belgium,203,,5.31320597904179,-21,,4.85203026391962,54045420,11484055,65529475,Asia,Europe,South-eastern Asia,Western Europe,Lower middle income,High income,Asia to Europe,South-eastern Asia to Western Europe,Lower middle income to High income,56,104,MM,BE
2019,BEMN,MNBE,1,Mongolia,Belgium,824,,6.71417052990947,46,,7.92443418488756,3225167,11484055,14709222,Asia,Europe,Eastern Asia,Western Europe,Lower middle income,High income,Asia to Europe,Eastern Asia to Western Europe,Lower middle income to High income,56,496,MN,BE
2019,BEMR,BEMR,1,Belgium,Mauritania,62,2367,7.79523492900217,2,195,9.26188863385676,11484055,4525696,16009751,Europe,Africa,Western Europe,Sub-Saharan Africa,High income,Lower middle income,Europe to Africa,Western Europe to Sub-Saharan Africa,High income to Lower middle income,478,56,BE,MR
2019,BEMR,MRBE,2,Mauritania,Belgium,2367,62,7.79523492900217,195,2,9.26188863385676,4525696,11484055,16009751,Africa,Europe,Sub-Saharan Africa,Western Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Lower middle income to High income,56,478,MR,BE
2019,BEMT,BEMT,1,Belgium,Malta,371,465,6.7286286130847,141,30,10.3955583998185,11484055,502653,11986708,Europe,Europe,Western Europe,Southern Europe,High income,High income,Europe to Europe,Western Europe to Southern Europe,High income to High income,470,56,BE,MT
2019,BEMT,MTBE,2,Malta,Belgium,465,371,6.7286286130847,30,141,10.3955583998185,502653,11484055,11986708,Europe,Europe,Southern Europe,Western Europe,High income,High income,Europe to Europe,Southern Europe to Western Europe,High income to High income,56,470,MT,BE
2019,BEMU,BEMU,1,Belgium,Mauritius,119,3537,8.20412493257404,1,203,9.52024860318613,11484055,1265711,12749766,Europe,Africa,Western Europe,Sub-Saharan Africa,High income,High income,Europe to Africa,Western Europe to Sub-Saharan Africa,High income to High income,480,56,BE,MU
2019,BEMU,MUBE,2,Mauritius,Belgium,3537,119,8.20412493257404,203,1,9.52024860318613,1265711,11484055,12749766,Africa,Europe,Sub-Saharan Africa,Western Europe,High income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,High income to High income,56,480,MU,BE
2019,BEMV,MVBE,1,Maldives,Belgium,4,,1.38629436111989,0,,7.44716835960004,530953,11484055,12015008,Asia,Europe,Southern Asia,Western Europe,Upper middle income,High income,Asia to Europe,Southern Asia to Western Europe,Upper middle income to High income,56,462,MV,BE
2019,BEMW,MWBE,1,Malawi,Belgium,96,,4.56434819146784,1,,6.69208374250663,18628747,11484055,30112802,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,454,MW,BE
2019,BEMX,BEMX,1,Belgium,Mexico,925,2745,8.20794694104862,27,370,6.63594655568665,11484055,127575529,139059584,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,Upper middle income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to Upper middle income,484,56,BE,MX
2019,BEMX,MXBE,2,Mexico,Belgium,2745,925,8.20794694104862,370,27,6.63594655568665,127575529,11484055,139059584,Americas,Europe,Latin America and the Caribbean,Western Europe,Upper middle income,High income,Americas to Europe,Latin America and the Caribbean to Western Europe,Upper middle income to High income,56,484,MX,BE
2019,BEMY,MYBE,1,Malaysia,Belgium,799,,6.68336094576628,80,,6.58202513889283,31949777,11484055,43433832,Asia,Europe,South-eastern Asia,Western Europe,Upper middle income,High income,Asia to Europe,South-eastern Asia to Western Europe,Upper middle income to High income,56,458,MY,BE
2019,BEMZ,MZBE,1,Mozambique,Belgium,474,,6.16120732169508,27,,7.19368581839511,30366036,11484055,41850091,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,508,MZ,BE
2019,BENE,NEBE,1,Niger,Belgium,1989,,7.59538727885397,211,,9.7440227778851,23310715,11484055,34794770,Africa,Europe,Sub-Saharan Africa,Western Europe,Low income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Low income to High income,56,562,NE,BE
2019,BENG,NGBE,1,Nigeria,Belgium,6203,,8.73278832497312,664,,7.30653139893951,200963599,11484055,212447654,Africa,Europe,Sub-Saharan Africa,Western Europe,Lower middle income,High income,Africa to Europe,Sub-Saharan Africa to Western Europe,Lower middle income to High income,56,566,NG,BE
2019,BENI,BENI,1,Belgium,Nicaragua,46,332,5.93489419561959,2,30,6.99484998583307,11484055,6545502,18029557,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,Lower middle income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to Lower middle income,558,56,BE,NI
2019,BENI,NIBE,2,Nicaragua,Belgium,332,46,5.93489419561959,30,2,6.99484998583307,6545502,11484055,18029557,Americas,Europe,Latin America and the Caribbean,Western Europe,Lower middle income,High income,Americas to Europe,Latin America and the Caribbean to Western Europe,Lower middle income to High income,56,558,NI,BE
2019,BENL,BENL,1,Belgium,Netherlands,60996,137062,12.1963151960742,6958,8518,11.5833000481205,11484055,17332850,28816905,Europe,Europe,Western Europe,Western Europe,High income,High income,Europe to Europe,Western Europe to Western Europe,High income to High income,528,56,BE,NL
2019,BENL,NLBE,2,Netherlands,Belgium,137062,60996,12.1963151960742,8518,6958,11.5833000481205,17332850,11484055,28816905,Europe,Europe,Western Europe,Western Europe,High income,High income,Europe to Europe,Western Europe to Western Europe,High income to High income,56,528,NL,BE
2019,BENO,BENO,1,Belgium,Norway,1904,1234,8.05134093329298,226,70,9.19715381017201,11484055,5347896,16831951,Europe,Europe,Western Europe,Northern Europe,High income,High income,Europe to Europe,Western Europe to Northern Europe,High income to High income,578,56,BE,NO
2019,BENO,NOBE,2,Norway,Belgium,1234,1904,8.05134093329298,70,226,9.19715381017201,5347896,11484055,16831951,Europe,Europe,Northern Europe,Western Europe,High income,High income,Europe to Europe,Northern Europe to Western Europe,High income to High income,56,578,NO,BE
2019,BENP,NPBE,1,Nepal,Belgium,3878,,8.2630748358026,349,,7.80913539812054,28608710,11484055,40092765,Asia,Europe,Southern Asia,Western Europe,Lower middle income,High income,Asia to Europe,Southern Asia to Western Europe,Lower middle income to High income,56,524,NP,BE
2019,BENZ,NZBE,1,New Zealand,Belgium,412,,6.02102334934953,26,,8.64962397859673,4917000,11484055,16401055,Oceania,Europe,Australia and New Zealand,Western Europe,High income,High income,Oceania to Europe,Australia and New Zealand to Western Europe,High income to High income,56,554,NZ,BE
2019,BEOM,OMBE,1,Oman,Belgium,47,,3.85014760171006,15,,7.38894609761844,4974986,11484055,16459041,Asia,Europe,Western Asia,Western Europe,High income,High income,Asia to Europe,Western Asia to Western Europe,High income to High income,56,512,OM,BE
2019,BEPA,BEPA,1,Belgium,Panama,286,187,6.15909538849193,15,16,7.49997654095212,11484055,4246439,15730494,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to High income,591,56,BE,PA
